TokenID	Rarity Score
172	3.774381278836212
1220	3.773851937289076
384	3.771967652271995
2152	3.770645538645064
2190	3.769220122438115
2627	3.7636966241155623
1804	3.7593087722435836
1078	3.757689776217639
1203	3.7529117635557045
2079	3.7525309551975945
66	3.7524092274521763
1374	3.7522016941726304
1860	3.747128644430681
2322	3.7470001716612984
2244	3.7463849604886508
1253	3.7439602051691367
647	3.743633188605652
655	3.7405842457917955
828	3.7371082709848635
215	3.735106916850779
2262	3.731811564613773
2557	3.731444740884469
1514	3.730690934331275
1143	3.7298926060418762
2206	3.7266479416702416
496	3.7264574451572767
682	3.7263380296073496
1396	3.7175951307112824
1233	3.7169774505292223
1881	3.7166166541635417
523	3.7132899728997293
1358	3.701577404185993
2376	3.6977791675880995
1305	3.693691675690259
2373	3.6834133975639327
657	3.6819530057979852
483	3.6812479357733707
2610	3.6782589354195427
2199	3.6746377892805557
712	3.6712403968040848
1174	3.6704381827209533
1160	3.669092836688746
1095	3.6689082096653114
1847	3.6648344959527077
1126	3.664662180216357
2221	3.6638642635877217
1624	3.6603809075022364
1516	3.659663086403266
1079	3.659041477132352
2181	3.6560002514267547
54	3.6551247724393443
2161	3.654150048870365
2364	3.6531510107015466
1471	3.6528128655624057
1541	3.6515320113938947
1537	3.646100587300355
2361	3.646012363805695
929	3.6439799202981105
65	3.6439536329396276
2453	3.6433805199756586
987	3.643242138276722
2097	3.6397429980243388
232	3.6391491767366264
1283	3.639071510957324
104	3.6389731390623465
1081	3.636133004272484
896	3.6330065391536306
2095	3.6320503824311303
2117	3.6294655971076715
349	3.6284218831814545
2669	3.6214908579465543
1086	3.6214626162398544
583	3.6204079916999183
1383	3.619813015913504
529	3.619328747628083
1492	3.618253879262774
312	3.6182481728222875
458	3.616229148867513
1356	3.6143501971852166
959	3.604838709677419
673	3.6039049955483673
757	3.6022603639658692
1906	3.6013381916973373
1010	3.598989366845856
541	3.5969828634700747
1266	3.5953431276095262
1070	3.5890018522329705
628	3.5860816865374163
1481	3.5762577333058276
648	3.572962043173094
110	3.572776442307693
1250	3.572073554949379
194	3.564616920931322
2583	3.5629892611070653
802	3.5612879385100524
2591	3.5611426354333378
2437	3.5603057175416395
755	3.558714964256224
491	3.5575193798449622
650	3.5566610006932113
364	3.5536317193848124
2158	3.552111774252485
2497	3.550406620501725
513	3.549217295938363
656	3.545903588122096
2445	3.5432761042743546
1964	3.5429383725780217
1999	3.5426425739431546
1756	3.5376708619648327
456	3.536107451366986
350	3.535988940939279
1680	3.53545880031776
1713	3.5339287245641766
545	3.532011033941974
2449	3.5316558794890898
1677	3.530848978415152
1074	3.529786876757953
955	3.5176542450306316
1348	3.5118440268310356
2329	3.5117346317287046
2415	3.510764252741576
336	3.5099365085173733
1712	3.509720128684808
1461	3.508226073237836
354	3.502441910922822
1711	3.502059352744251
1956	3.5017480577136513
1216	3.497710524525695
1929	3.496587861019275
1918	3.4959731320453566
700	3.4958123924317785
195	3.494549682519396
2258	3.492872264263208
573	3.4925995426912246
499	3.492315379920659
2369	3.4896963771658256
668	3.4887643835760698
2651	3.48746541999957
567	3.481299201166633
1129	3.4784535118053066
1644	3.4768445753803197
102	3.4747709052456726
761	3.4722192253749053
2121	3.4722192253749053
1620	3.472126986174026
2381	3.470401632132983
2575	3.468541594152454
711	3.4684391008001363
1033	3.465986115956051
1239	3.4659001145491932
216	3.465848627076248
360	3.464324467760722
88	3.4634429465575347
1699	3.462884416812887
2402	3.4620635721504276
461	3.460983114919355
162	3.459617748362261
1139	3.4544046852308594
1134	3.4498552083819014
335	3.447543083679075
1604	3.447166648593943
876	3.4459058732107497
2371	3.444840873412302
1676	3.444817119380352
1577	3.4435361831279474
739	3.4432667622397957
1121	3.442229399942579
2336	3.440638324824809
1967	3.434547152194211
1306	3.43307210031348
1887	3.4296872190455643
2218	3.42817708873705
1603	3.4278890599429794
1512	3.4223897101223146
1497	3.4206559263521297
132	3.4177790079952306
1015	3.4174383361204015
2503	3.40975475842757
1388	3.4066715120942517
395	3.4061353872478315
497	3.4052229115567743
2411	3.4018059548004276
1734	3.40173564753004
385	3.4008646051255242
676	3.4004767003298157
1418	3.4002628037182583
1372	3.4001198151642
1414	3.3955229844716888
183	3.395390346855109
2126	3.393706125452899
999	3.39296393593453
2256	3.392073500790828
1773	3.391034482758621
1567	3.3882773321752264
371	3.3876676019857546
626	3.387326961704006
1997	3.386641302743567
978	3.3854513842070526
817	3.3818280542986425
1131	3.3816551218525635
920	3.3811289733335217
2045	3.378897458301318
2638	3.3771890583393853
1154	3.3771695070999224
2213	3.377079193692906
158	3.3767672105838007
1865	3.3765688926042485
2528	3.3765688926042485
223	3.3764564190864594
964	3.3737271609800334
2254	3.373686974166794
152	3.372393234640211
375	3.3718586455945174
160	3.3711862470004186
493	3.371144278606965
1108	3.3703802094314432
1084	3.3661570375022034
2506	3.3660086064719152
707	3.363890422211516
1827	3.3623263891636723
1496	3.360899376860318
1363	3.360837698885596
972	3.360578795673078
2144	3.3598929291369917
627	3.359801874763553
221	3.3567420022142302
2508	3.3565379403794044
2098	3.3556021916871623
1758	3.3549763299010293
2232	3.3546681448947835
1547	3.3534637587699185
629	3.352611324903793
1406	3.3508678669362792
2185	3.3502759357916974
848	3.34661191661084
1540	3.346024004758392
2592	3.3448578174622656
2655	3.342885427876231
1240	3.3423946911113407
1575	3.3414952619843934
1689	3.340428721823371
2393	3.3398243589492833
830	3.33930888360331
2091	3.338634967542709
2348	3.3371362688449473
1853	3.3358754889285303
1328	3.3338528595958263
1031	3.3336313912009508
1251	3.3331826912213307
134	3.3328918820531492
2233	3.3327995095611986
1702	3.332491142006828
2554	3.330003779257754
234	3.3297369620056223
1937	3.329036530184306
198	3.326033101412608
1091	3.3225094934503905
2487	3.320175936202573
1781	3.319292635658915
1557	3.3188700943274614
459	3.3180363935669126
531	3.316604377595548
2285	3.3160328667575047
51	3.309659442617627
2619	3.3096514845748084
1054	3.3085276640367525
807	3.308248675591788
405	3.3075756480196405
480	3.3070460125974157
1326	3.306507230255839
1606	3.3039682542382685
2555	3.3037670579278102
1660	3.3030470947439876
2404	3.301806466805772
965	3.3006822393591584
1828	3.299763423560293
1869	3.2997634235602917
1504	3.299311368220919
2188	3.2972070723205205
2132	3.2968390804597703
2450	3.2928035011201504
1378	3.2909342940470068
684	3.2905923720963686
124	3.2903418610182524
730	3.2897305967847643
1275	3.2894650360320172
1007	3.2860259722558616
56	3.2859059391015975
2525	3.2851779261082514
96	3.2825282752053164
64	3.279646020376062
1866	3.2789884032028795
1927	3.2778390441980525
2451	3.2741022592152196
2403	3.2725566902454415
2490	3.269567793785415
199	3.2686979231438875
1729	3.268689573440174
2284	3.2655615959067332
464	3.2653028400236037
1914	3.2635996866851937
69	3.2623573580712475
1045	3.261919237432809
749	3.2601636657721405
1430	3.2591879483500725
2305	3.2585264254100497
2406	3.2576997368172447
1784	3.257426778242678
2030	3.2558687190721143
2407	3.2545550847457627
1114	3.253975500889908
434	3.2527664735377653
1765	3.2497479617982767
2225	3.249383272317657
1663	3.249128726287263
551	3.2488391579672524
267	3.248665469693637
936	3.2479551201011376
1466	3.2469092763364227
1394	3.245907436825013
413	3.245325969827586
908	3.244816399275994
1704	3.243653798917882
1892	3.2434555436360193
528	3.239168721380768
660	3.238471638514822
252	3.237973512661326
1392	3.2375909897265696
1978	3.2368360546387867
1570	3.234009043649451
521	3.233137753795791
307	3.2328593642744066
940	3.2319055212540935
1469	3.230883941555452
298	3.2283151716824507
489	3.2269179565521857
305	3.225900494272946
854	3.220333412128277
2519	3.220333412128277
1995	3.219490328189524
2577	3.2190314446321016
666	3.21888575562281
351	3.2161698793528695
1525	3.2151474926253694
2050	3.213326609275524
1456	3.2125874037063316
1611	3.212175648702595
1601	3.211488447867299
2509	3.2113441423271887
1117	3.2112002100199244
1986	3.2089981319876215
1379	3.2072284101312176
951	3.206392574846336
1380	3.2046990795670265
2486	3.2044632108298927
1922	3.20370997134812
1231	3.203014860577725
2344	3.2029759467973298
1301	3.202266292735043
490	3.200806376257832
856	3.1993513683193227
1658	3.198562028566843
2367	3.1983893239892405
1621	3.198048780487805
1970	3.196457711442786
2234	3.195694703220654
2182	3.195060889208407
189	3.194929037262277
1340	3.193568505901364
1864	3.1895180646679284
771	3.1890424987199193
59	3.1886445353202197
299	3.1883428404270884
2041	3.1882806634359433
1836	3.187948723752087
1761	3.1866408475101347
2517	3.1862068965517247
1252	3.1847095605423092
1288	3.1831036873257066
2245	3.182513209121246
2289	3.180307610174565
2502	3.1798024579836923
2416	3.1790222398992416
1473	3.179022239899241
2523	3.17556583097584
1146	3.174874733619661
1899	3.1732322108516042
2546	3.1711537404496237
1334	3.1700227474738027
466	3.169191105381888
2390	3.166114742193173
2630	3.1649655172413786
1515	3.164601769911505
511	3.1632973939243016
342	3.16320672862017
935	3.1605009226366065
1494	3.157108352844451
390	3.15678393566442
1991	3.1559885756403174
758	3.1559623969994983
255	3.154443702697804
1427	3.1533241395385767
990	3.150948141424266
1299	3.1504233332727973
2567	3.1480792682926837
333	3.146236559139785
142	3.144923104363257
2241	3.1442088910295984
1638	3.1431012808349146
332	3.142594410768661
1296	3.142086325366982
1339	3.1418981596813733
2392	3.141397584836989
1213	3.1409853387927624
2485	3.1409458558651693
1257	3.138185638455864
2019	3.1372640604920994
213	3.1367582773935396
2162	3.1364138534296355
2586	3.13623309279905
2312	3.1356012658227845
2396	3.1351419447455546
2469	3.133902486986251
1822	3.1333493146325417
2472	3.1314081468480324
2620	3.1304385784232007
1539	3.1285217694927643
1171	3.128450300940345
2612	3.1275035868005734
410	3.1244425909234637
1290	3.1229226507969168
563	3.1223820604862738
2077	3.118396536018447
974	3.117760584972535
2286	3.1171252371916514
2048	3.1159739830561235
1728	3.1145360967607254
148	3.114187387911396
2380	3.113553730763384
2452	3.113532362807325
1673	3.111001637541447
2139	3.109576978939724
822	3.1089894903738937
2324	3.1061015164670525
179	3.1048333748571726
1247	3.1042002468820944
1935	3.103031469304699
285	3.1023602163671757
376	3.100834965523337
399	3.0997777615263353
260	3.0991633153535676
801	3.09827665849412
2026	3.097117250287027
1592	3.0913706827168705
1124	3.0876152628049427
524	3.0874662182620654
1598	3.086353947350876
2463	3.0830596713362075
1824	3.081731338862559
2588	3.0814547469888165
1782	3.0813884092095396
1657	3.0799301401300507
916	3.0798219813247356
306	3.0795460808354935
709	3.0770509248559312
675	3.0767271294244187
1066	3.075465076228789
406	3.0716867339831686
1222	3.0708777595326637
1169	3.0701449054685557
1501	3.068881992631911
569	3.067807720815336
1891	3.067690457664285
471	3.067007674990356
1977	3.06676167621888
602	3.066167664670659
1870	3.0658257656653087
1342	3.0614453005797992
1046	3.0613002011809
542	3.061123816401861
2665	3.0603387481595634
2624	3.0594723895854656
873	3.058402575983664
540	3.058038037785378
1381	3.0573211781206173
242	3.057161083803284
2197	3.0547199839847856
442	3.0546239266286026
2413	3.0533999618938936
1787	3.053298387096774
2010	3.051601209164099
1164	3.0515015479876166
968	3.0505122027450877
2483	3.0491144518526903
1040	3.0482118729842034
558	3.0454804474760886
826	3.0427398361870033
613	3.0420516485284717
815	3.041379310344828
1359	3.041363669090648
1691	3.041007712471186
507	3.0401288920722593
1796	3.0391559438695386
915	3.038691836029596
661	3.0373170354535386
1579	3.0348874664202836
116	3.033717325576945
1029	3.033179114342367
2461	3.032732006571974
55	3.032504055377993
2552	3.0324034301279394
1285	3.032003449109436
398	3.0307839917296397
2548	3.029181264982482
1856	3.02858298665213
2037	3.023724242097313
431	3.0231569177922695
1965	3.0231400903988406
1932	3.0229192482232605
670	3.022481757713252
2205	3.0220101581255294
1794	3.0184681195953047
1654	3.018011899751025
2301	3.0164451531704874
1666	3.0159801136363638
2071	3.0158032052975434
617	3.0150733016725177
415	3.013668079158802
553	3.0128676470588234
1005	3.0119795504789977
1269	3.011851849069223
57	3.0101520229980303
1809	3.0094506930670164
2295	3.008989670893901
808	3.0084685998856724
1151	3.0082130965593787
625	3.0075489586221886
1696	3.00744344349652
1027	3.007324851585595
1883	3.0060730828615547
1818	3.0041422622973415
2389	3.003082632748818
1384	3.0007369698404713
2005	3.0004546675241017
1357	3.0002801870404157
174	2.998664206450272
2250	2.9985035840583123
2193	2.9982362458018326
1256	2.9981510953924757
2236	2.9959142402764414
2110	2.9958670062240618
1814	2.9954790303963064
729	2.9938070351013755
2294	2.9918676214606426
1832	2.991799302956812
2353	2.991612270495691
2370	2.9911082907788686
2383	2.990635085622658
271	2.9904831897776605
61	2.9902194787379974
1234	2.9899851079672373
1622	2.9894910966235284
1099	2.9888986270719937
1464	2.9882025631159914
2293	2.987760416666667
1208	2.9877444619478633
163	2.987079858346271
137	2.985946269050573
2008	2.985557006438954
1837	2.9855287569573288
370	2.983668794606163
925	2.9834956998488207
387	2.9803201203136753
2255	2.9795678707367723
1499	2.9790036414317296
411	2.9787395887558565
1667	2.978683662522876
530	2.9777901371894697
357	2.976245739384233
1746	2.976220997105101
2527	2.9733335277962265
1094	2.9725665057282735
429	2.971806872850449
1950	2.9716695053317537
2604	2.971064467766117
616	2.9708170558605467
689	2.970795916420913
2430	2.969787081204263
1021	2.969558966949612
2473	2.968996201516367
1722	2.9688061248793978
1170	2.9663864813356557
2541	2.965293287820287
1779	2.964342383454397
67	2.9635343128210607
798	2.9554863408453342
1706	2.9550251945914967
2410	2.952395507217545
425	2.9522157751509845
2332	2.9517535545023694
2338	2.950463310980114
1319	2.9483396541058124
1858	2.9480590516373604
1178	2.947101586430936
53	2.946920767706735
1709	2.946558341898875
380	2.9463533719865733
1933	2.9454167416701096
2540	2.945280864240776
1436	2.9446821737827746
2028	2.939841045744197
2151	2.939178344293249
1895	2.9383979346898697
1646	2.9383576716323923
1437	2.9379930330564217
2096	2.937942674232504
2659	2.9367980378653633
1631	2.9362473060344825
1044	2.935407093201367
2346	2.9345836971022914
1751	2.9306303801067024
1085	2.928792091301195
290	2.9284530217162836
2427	2.927702827760604
1845	2.927008623026138
1693	2.925855148110858
1949	2.9249255292144496
2356	2.9246454852692034
247	2.923549933951358
1912	2.923441690062516
640	2.923168929420518
1813	2.9222963951935914
615	2.9208218964961605
455	2.9192532185458906
2326	2.9192512335124685
2318	2.9183090811197956
2154	2.9165332781940263
519	2.9134748824033894
1207	2.911261872455902
108	2.9102628166005498
792	2.908975659229209
2658	2.908885909483578
91	2.907962368363109
2568	2.9068022579727737
2465	2.9048867311639754
60	2.9037609749159645
1314	2.90349804868341
81	2.9032706431813238
1489	2.902892191894567
1145	2.9027375065451637
1223	2.9027036924015865
1634	2.9007146929517513
897	2.9001829897398346
667	2.8981668539592604
2425	2.897714128327678
538	2.897527096706304
47	2.8954568951416357
624	2.89528719318751
2474	2.893448944564563
2167	2.8927960778305506
111	2.8920747233098703
1161	2.890725738396625
1672	2.890724811855667
2609	2.887806279057243
414	2.8861867823237124
838	2.8861466863721916
1439	2.885989270305244
1778	2.885061448288902
910	2.8847341954022987
2559	2.8836605156124047
107	2.8831097685870035
254	2.881124141412939
2057	2.8805763298204314
291	2.88050195960205
1976	2.8803694492322958
969	2.879249629935117
985	2.87756314189412
1800	2.8775313231292903
520	2.876959455608736
1447	2.876621417797889
1475	2.875659869180455
2379	2.872600994029533
1448	2.872341565155012
2400	2.8707170224411604
982	2.8697604002106374
694	2.869015864850097
1732	2.868757335061291
2530	2.8685402598774394
927	2.868524499952148
1901	2.867377541938842
1304	2.8670428240740744
1597	2.8664415116820092
2288	2.866212721950318
735	2.866165515988372
2053	2.86531765736819
1438	2.8652240598385377
269	2.8649608492575886
187	2.864754566644135
2343	2.8616293952095724
1730	2.8607331612708236
1097	2.859792468389225
2660	2.8596891524189716
1983	2.859431850789096
945	2.85822625191798
835	2.8580144792453828
448	2.8577010644301315
1979	2.8561710342587965
2334	2.85389058069936
155	2.85228362165396
811	2.8508366408832737
1345	2.85083322123622
574	2.8503310865779796
825	2.850282181862013
1056	2.8499175371083005
1805	2.8499175371083005
115	2.849009932920537
885	2.848147450505587
948	2.848051929341873
671	2.8477058364654995
683	2.847231329718374
1939	2.846029511650113
2078	2.845865088173634
2239	2.8458581102092366
288	2.8458146549311953
1327	2.844042299366073
1764	2.843856163109816
2387	2.8420083178207234
229	2.8408460142047947
1717	2.840677452405461
2176	2.839963961497293
1059	2.83993528641092
1268	2.8379544497446325
1678	2.836525699414443
1840	2.8341490545050054
2296	2.834145257709653
440	2.8339933541777342
1209	2.831903660718181
1731	2.8318562227621586
2657	2.831043405247014
2536	2.8302858647910725
1125	2.8291628812459444
1100	2.829028531180014
1332	2.8289757392039956
1449	2.8289425872093026
2418	2.8279811727607873
2491	2.8258283585683226
2118	2.8257608960011056
1389	2.8240824243645615
228	2.8220125974164616
2634	2.8217354491250073
1412	2.820824881676809
2231	2.8204955775234133
2643	2.81901730432294
268	2.818458306441649
2252	2.817345685902444
1857	2.816338344423287
249	2.815608085787255
1830	2.814853089870933
1286	2.8147585916086872
633	2.8132891500579933
2311	2.812565381303155
1641	2.811816352504128
348	2.811698912843192
331	2.811567668360177
872	2.8106536926147707
1582	2.8106536926147707
1058	2.8099088493736812
721	2.807839985731405
736	2.8077248914542388
1931	2.8048063538852044
484	2.804051968098791
1934	2.8036772634955742
2259	2.803196291575112
400	2.802815310528266
580	2.8026560906994913
2623	2.8025078369905954
1088	2.8020344590996427
2492	2.7991952471459878
309	2.797789893552911
2253	2.796082365203465
358	2.7947333748000984
886	2.794022827148438
1322	2.793670177132181
2466	2.7935245412140683
891	2.7930236438812823
2614	2.792752154670394
1618	2.791089011993785
113	2.789902000219403
188	2.788361271513175
1697	2.7844988149981336
2283	2.783501382586791
1890	2.783373600227706
151	2.78052893611763
76	2.779151354996766
2270	2.7769437642429473
2124	2.7764615281650338
1535	2.7759116202469363
2428	2.7751851321461074
649	2.774889231882062
1529	2.7735657465837718
1635	2.773120407457902
2498	2.772897293538092
845	2.7721842253299314
680	2.7714429289992633
2467	2.7700395083406497
814	2.770002198111012
1287	2.769757937828048
564	2.769716245473531
2186	2.769713700751434
926	2.769369672409823
1336	2.768638248033324
1596	2.767728150432506
1517	2.767522124789454
1848	2.765714285714286
2160	2.7652029826014917
1593	2.7646323860191293
2251	2.76391965308852
1077	2.763888530401191
1193	2.763260210677047
1452	2.7625484792404253
1511	2.762299543330501
293	2.759479066436931
2421	2.7572581296221457
346	2.755979583227047
2595	2.755840707964602
261	2.755701656792182
1554	2.755320050358714
2172	2.7547194507608523
833	2.7532934131736533
205	2.7531028632025443
693	2.751518895348837
1953	2.7506561589464757
1428	2.7486783993337456
851	2.7483841473323936
889	2.7481843438470337
438	2.74773828729661
184	2.746644354100426
1107	2.7466142270861833
2143	2.745349629332799
2482	2.7449040511727083
1182	2.744593210582581
2636	2.7441554557492607
713	2.7434296918463055
337	2.742748478701826
1302	2.740497485632184
235	2.740329878849803
1909	2.740142114393563
753	2.739422624324316
1294	2.7390708862122817
716	2.738263027295285
1959	2.735356831769796
630	2.7337976030068796
518	2.7333603286758783
977	2.7330544944647532
1961	2.7326077933436905
800	2.7325696600751757
2054	2.732552701651935
844	2.7325181687605093
1488	2.732323863266037
378	2.7323187442134604
1968	2.7319900016014147
2099	2.731728972879731
2114	2.7289851242165675
1958	2.727738419960639
2349	2.726845699016468
2082	2.7251612903225815
1166	2.7240650181653607
2360	2.724036263407709
783	2.722959708973439
322	2.7219095760838066
2597	2.721860465116279
1422	2.7215208535559783
500	2.721301329922278
45	2.7210120654188192
846	2.7202736302546233
447	2.7193061840120665
1971	2.717782171036854
201	2.716728550407133
1335	2.7158749554782324
2558	2.715463001546265
950	2.714467305528118
1913	2.7140588093002074
2319	2.7130269713859243
1715	2.7128275862068962
622	2.7121759595153248
2067	2.710493024881089
1802	2.7100553797468354
401	2.7081891760827452
1423	2.7080572168882107
2064	2.7075251985562288
80	2.7067784768110066
2571	2.706227176628868
774	2.7059767940212143
2297	2.705465390568969
1854	2.7053759864926095
1002	2.705129504422985
2033	2.703743037277346
1382	2.7035580501186165
958	2.7026192563233846
512	2.702508027423414
1020	2.7024930775178073
621	2.701693105377237
191	2.7015236227982067
1633	2.700644228783812
679	2.700594987438411
710	2.700467364341911
1361	2.6995106651628644
1181	2.6989310414459338
1940	2.698481093469298
2195	2.697901349202086
548	2.695658050041324
989	2.6953454604780167
824	2.694913888260765
477	2.694289390293858
403	2.6941891695236406
725	2.6935329409590305
751	2.6908464489179655
2331	2.690387143780394
256	2.688694475559105
1874	2.688520842218187
1446	2.6857345027279664
1774	2.6852303523035235
867	2.6850950421320796
2104	2.6848429290814333
2395	2.6845990175090892
1903	2.684299337235599
2582	2.6831493271726856
2388	2.6777283856704783
1938	2.6772956646001767
714	2.6761882212634607
1190	2.673307969954151
869	2.6692682926829265
1192	2.66899465613728
1329	2.668516966904064
1543	2.665934626545977
2587	2.6653313769023343
788	2.6635851724112234
2476	2.6635752688172043
2590	2.6633190572676835
746	2.662923128312694
1089	2.6614691860465114
878	2.660795569662997
904	2.6594841240320104
2274	2.65928754158056
2169	2.658106278860378
2459	2.656127190362192
911	2.6555520910529298
1936	2.6546449543134845
921	2.6533681215005553
1661	2.653065300223361
568	2.649848766136546
2471	2.6488739870214992
2409	2.648066556548939
691	2.648044217687075
1681	2.647880597014926
2602	2.646776655341782
476	2.6465974625144177
1265	2.6442631668743615
2180	2.6436224132620203
1875	2.6431849320301617
2278	2.6419366187351665
949	2.6412615805335418
980	2.6403464147286826
1465	2.6389630758531912
924	2.6387622456575146
1023	2.6375308979958243
2442	2.637471264367816
1009	2.6371268120673887
463	2.637120769847634
74	2.6369158878504675
2475	2.6363103966025703
2047	2.636260663362206
1643	2.635777064046854
782	2.6354830531832945
2150	2.6353618190521275
368	2.6342549542225586
236	2.633433894395979
1565	2.631144733085926
681	2.630756127925894
637	2.629748195915861
1741	2.6290323949519214
1221	2.6284806030324535
1218	2.6281338631229416
2131	2.6268603015732843
1589	2.6268557794273595
311	2.626411622508739
241	2.62580103753433
741	2.6252306057892345
874	2.624346285522756
981	2.623646615716532
1777	2.6235207966396525
2122	2.622873723111215
780	2.622412974213849
1817	2.6220735785953178
2382	2.6212432398040337
2272	2.6202510126555714
2551	2.6181794160391068
439	2.617495265584689
340	2.617010896080664
907	2.615767565233483
86	2.6157078642952447
2580	2.6153098887625297
2516	2.6151091530701187
733	2.6146722787620904
669	2.6141105179627764
319	2.612239458615304
909	2.6121195561643
2596	2.611311850673835
1627	2.610713243879872
1749	2.6072947651176066
2201	2.6071500787152906
2141	2.60541654400942
2189	2.604809081527348
2024	2.6038011098904343
1980	2.6035120836931105
202	2.603449719727156
2034	2.6030672781099433
2165	2.6019284110421337
279	2.6016794812741386
932	2.600506111525006
1025	2.5997360210766454
1352	2.5991212538527115
954	2.597036414064202
2560	2.5967695473251027
1263	2.596644985880103
642	2.596375838205045
1655	2.5962713592901516
1523	2.5961255609891
2661	2.5951747392154103
1509	2.5941176470588236
2398	2.5932601612083306
2230	2.5932138324063683
2146	2.5907582720984235
1441	2.5905562237420323
1310	2.5903981183881264
2062	2.5897364086650914
1429	2.5882316763179363
2317	2.587830534910968
1362	2.587725306325952
762	2.5857692462485335
819	2.5853702077846066
2093	2.5844877110043445
506	2.583021855616672
976	2.5827202439117967
469	2.582552549857294
1831	2.582273637843524
1600	2.580910728067919
1760	2.580338541666667
504	2.5803281290563835
313	2.580308914001484
1155	2.5796708660256127
1355	2.5791870405606137
359	2.5790537686823174
1195	2.5789648033126293
1391	2.5786873713305765
2179	2.578389378294753
1052	2.575345345452343
1435	2.5732223164348027
156	2.5731252201545396
1759	2.5727858559154
2479	2.5725535587239947
1739	2.5721468986868796
1877	2.571471825063078
1998	2.571228899397762
641	2.5704281707937477
1505	2.5699228107532606
1753	2.5694914258335455
2504	2.5687055118660567
609	2.5682336182336183
611	2.567500726114305
1261	2.565952551659194
457	2.5654746942835414
2386	2.5634015452589143
603	2.5630884189383387
1651	2.5623943518894756
947	2.5610892342915865
435	2.5599665137753203
970	2.5599665137753203
424	2.559852036425755
1225	2.5593797614320435
2569	2.559284754802116
446	2.5592385620631015
374	2.5573160688206773
87	2.556732348111659
1468	2.5565821599142615
2637	2.5563183023872678
1926	2.555335481048403
1062	2.55347358380584
444	2.5513459737827717
1962	2.55128172037033
1755	2.551204417149832
123	2.548725143854551
308	2.5484825102880664
310	2.547411269974769
577	2.5470085470085473
847	2.5467718432165585
1571	2.5467390322167462
2417	2.546255981416957
1030	2.5452529128678436
1888	2.5446892461466537
1599	2.5446029923658746
1628	2.543001007636749
105	2.542727860374919
1952	2.541915259379108
738	2.5413835403588836
901	2.5407349828544934
177	2.54045132302253
1041	2.539879822896901
433	2.538904225688815
1457	2.538167243330124
2616	2.536403831982314
197	2.5363710407239823
1463	2.5353204446606425
2538	2.5347450338133815
1629	2.5346008905608044
1307	2.5341790737226706
2505	2.5339496434656406
